p20,variable,type,value,filename,iso3,survey_year
TRUE,registration,numerator,76.047759,bjhr71dt,BEN,2015
TRUE,registration,denominator,111.535987,bjhr71dt,BEN,2015
FALSE,registration,statistic,0.856746438647819,bjhr71dt,BEN,2015
FALSE,registration,numerator,11637.484838,bjhr71dt,BEN,2015
FALSE,registration,denominator,13583.347783,bjhr71dt,BEN,2015
TRUE,mortality,statistic,0.166666666666667,bohr31dt,BOL,1993
TRUE,mortality,numerator,0.415467,bohr31dt,BOL,1993
TRUE,mortality,denominator,2.492802,bohr31dt,BOL,1993
FALSE,mortality,statistic,0.12486474356906,bohr31dt,BOL,1993
FALSE,mortality,numerator,1817.705817,bohr31dt,BOL,1993
FALSE,mortality,denominator,14557.39839,bohr31dt,BOL,1993
TRUE,stunting,statistic,,bohr31dt,BOL,1993
TRUE,stunting,numerator,,bohr31dt,BOL,1993
TRUE,stunting,denominator,,bohr31dt,BOL,1993
FALSE,stunting,statistic,,bohr31dt,BOL,1993
FALSE,stunting,numerator,,bohr31dt,BOL,1993
FALSE,stunting,denominator,,bohr31dt,BOL,1993
TRUE,registration,statistic,,bohr31dt,BOL,1993
TRUE,registration,numerator,,bohr31dt,BOL,1993
TRUE,registration,denominator,,bohr31dt,BOL,1993
FALSE,registration,statistic,,bohr31dt,BOL,1993
FALSE,registration,numerator,,bohr31dt,BOL,1993
FALSE,registration,denominator,,bohr31dt,BOL,1993
TRUE,mortality,statistic,0.11437927685214,bohr3bdt,BOL,1996
TRUE,mortality,numerator,4.4608825,bohr3bdt,BOL,1996
TRUE,mortality,denominator,39.000793,bohr3bdt,BOL,1996
FALSE,mortality,statistic,0.0959334882481036,bohr3bdt,BOL,1996
FALSE,mortality,numerator,1593.7054435,bohr3bdt,BOL,1996
FALSE,mortality,denominator,16612.6080955,bohr3bdt,BOL,1996
TRUE,stunting,statistic,,bohr3bdt,BOL,1996
TRUE,stunting,numerator,,bohr3bdt,BOL,1996
TRUE,stunting,denominator,,bohr3bdt,BOL,1996
FALSE,stunting,statistic,,bohr3bdt,BOL,1996
FALSE,stunting,numerator,,bohr3bdt,BOL,1996
FALSE,stunting,denominator,,bohr3bdt,BOL,1996
TRUE,registration,statistic,,bohr3bdt,BOL,1996
TRUE,registration,numerator,,bohr3bdt,BOL,1996
TRUE,registration,denominator,,bohr3bdt,BOL,1996
FALSE,registration,statistic,,bohr3bdt,BOL,1996
FALSE,registration,numerator,,bohr3bdt,BOL,1996
FALSE,registration,denominator,,bohr3bdt,BOL,1996
TRUE,mortality,statistic,0.156815145099801,bohr41dt,BOL,2002
TRUE,mortality,numerator,14.7435375,bohr41dt,BOL,2002
TRUE,mortality,denominator,94.0185815,bohr41dt,BOL,2002
FALSE,mortality,statistic,0.0922358170197053,bohr41dt,BOL,2002
FALSE,mortality,numerator,2385.881848,bohr41dt,BOL,2002
FALSE,mortality,denominator,25867.1948175,bohr41dt,BOL,2002
TRUE,stunting,statistic,,bohr41dt,BOL,2002
TRUE,stunting,numerator,,bohr41dt,BOL,2002
TRUE,stunting,denominator,,bohr41dt,BOL,2002
FALSE,stunting,statistic,,bohr41dt,BOL,2002
FALSE,stunting,numerator,,bohr41dt,BOL,2002
FALSE,stunting,denominator,,bohr41dt,BOL,2002
TRUE,registration,statistic,,bohr41dt,BOL,2002
TRUE,registration,numerator,,bohr41dt,BOL,2002
TRUE,registration,denominator,,bohr41dt,BOL,2002
FALSE,registration,statistic,,bohr41dt,BOL,2002
FALSE,registration,numerator,,bohr41dt,BOL,2002
FALSE,registration,denominator,,bohr41dt,BOL,2002
TRUE,mortality,statistic,0.0231427939056679,bohr51dt,BOL,2008
TRUE,mortality,numerator,0.894792,bohr51dt,BOL,2008
TRUE,mortality,denominator,38.6639575,bohr51dt,BOL,2008
FALSE,mortality,statistic,0.0746773038993114,bohr51dt,BOL,2008
FALSE,mortality,numerator,1695.357948,bohr51dt,BOL,2008
FALSE,mortality,denominator,22702.4525455,bohr51dt,BOL,2008
TRUE,stunting,statistic,0.442627258107056,bohr51dt,BOL,2008
TRUE,stunting,numerator,6.620595,bohr51dt,BOL,2008
TRUE,stunting,denominator,14.957495,bohr51dt,BOL,2008
FALSE,stunting,statistic,0.273799797882737,bohr51dt,BOL,2008
FALSE,stunting,numerator,2324.815006,bohr51dt,BOL,2008
FALSE,stunting,denominator,8490.930322,bohr51dt,BOL,2008
TRUE,registration,statistic,0.89135012687568,bohr51dt,BOL,2008
TRUE,registration,numerator,44.745361,bohr51dt,BOL,2008
TRUE,registration,denominator,50.199534,bohr51dt,BOL,2008
FALSE,registration,statistic,0.909119939458108,bohr51dt,BOL,2008
FALSE,registration,numerator,31144.47284,bohr51dt,BOL,2008
FALSE,registration,denominator,34257.826155,bohr51dt,BOL,2008
TRUE,mortality,statistic,0.174005927040623,brhr31dt,BRA,1996
TRUE,mortality,numerator,4.274639,brhr31dt,BRA,1996
TRUE,mortality,denominator,24.566054,brhr31dt,BRA,1996
FALSE,mortality,statistic,0.0565605393030104,brhr31dt,BRA,1996
FALSE,mortality,numerator,732.3875895,brhr31dt,BRA,1996
FALSE,mortality,denominator,12948.7377335,brhr31dt,BRA,1996
TRUE,stunting,statistic,,brhr31dt,BRA,1996
TRUE,stunting,numerator,,brhr31dt,BRA,1996
TRUE,stunting,denominator,,brhr31dt,BRA,1996
FALSE,stunting,statistic,,brhr31dt,BRA,1996
FALSE,stunting,numerator,,brhr31dt,BRA,1996
FALSE,stunting,denominator,,brhr31dt,BRA,1996
TRUE,registration,statistic,,brhr31dt,BRA,1996
TRUE,registration,numerator,,brhr31dt,BRA,1996
TRUE,registration,denominator,,brhr31dt,BRA,1996
FALSE,registration,statistic,,brhr31dt,BRA,1996
FALSE,registration,numerator,,brhr31dt,BRA,1996
FALSE,registration,denominator,,brhr31dt,BRA,1996
TRUE,mortality,statistic,0.127056276606815,buhr61dt,BDI,2011
TRUE,mortality,numerator,14.837915,buhr61dt,BDI,2011
TRUE,mortality,denominator,116.7822275,buhr61dt,BDI,2011
FALSE,mortality,statistic,0.118219124140955,buhr61dt,BDI,2011
FALSE,mortality,numerator,1979.7029815,buhr61dt,BDI,2011
FALSE,mortality,denominator,16746.046766,buhr61dt,BDI,2011
TRUE,stunting,statistic,0.730399908187556,buhr61dt,BDI,2011
TRUE,stunting,numerator,18.857356,buhr61dt,BDI,2011
TRUE,stunting,denominator,25.817851,buhr61dt,BDI,2011
FALSE,stunting,statistic,0.578027671203439,buhr61dt,BDI,2011
FALSE,stunting,numerator,2078.950192,buhr61dt,BDI,2011
FALSE,stunting,denominator,3596.627455,buhr61dt,BDI,2011
TRUE,registration,statistic,0.789567096349399,buhr61dt,BDI,2011
TRUE,registration,numerator,43.64832,buhr61dt,BDI,2011
TRUE,registration,denominator,55.281331,buhr61dt,BDI,2011
FALSE,registration,statistic,0.750472735475898,buhr61dt,BDI,2011
FALSE,registration,numerator,5700.483464,buhr61dt,BDI,2011
FALSE,registration,denominator,7595.856844,buhr61dt,BDI,2011
TRUE,mortality,statistic,0.105029685702461,buhr70dt,BDI,2015
TRUE,mortality,numerator,33.9055205,buhr70dt,BDI,2015
TRUE,mortality,denominator,322.8184515,buhr70dt,BDI,2015
FALSE,mortality,statistic,0.0798961942423033,buhr70dt,BDI,2015
FALSE,mortality,numerator,2461.357517,buhr70dt,BDI,2015
FALSE,mortality,denominator,30806.9431885,buhr70dt,BDI,2015
TRUE,stunting,statistic,0.873154139044138,buhr70dt,BDI,2015
TRUE,stunting,numerator,49.239894,buhr70dt,BDI,2015
TRUE,stunting,denominator,56.393129,buhr70dt,BDI,2015
FALSE,stunting,statistic,0.560484769435734,buhr70dt,BDI,2015
FALSE,stunting,numerator,3602.641755,buhr70dt,BDI,2015
FALSE,stunting,denominator,6427.724626,buhr70dt,BDI,2015
TRUE,registration,statistic,0.603697383150907,buhr70dt,BDI,2015
TRUE,registration,numerator,334.920863,buhr70dt,BDI,2015
TRUE,registration,denominator,554.782698,buhr70dt,BDI,2015
FALSE,registration,statistic,0.890232379870507,buhr70dt,BDI,2015
FALSE,registration,numerator,56118.616418,buhr70dt,BDI,2015
FALSE,registration,denominator,63038.165862,buhr70dt,BDI,2015
TRUE,mortality,statistic,0.177291049762191,cdhr50dt,COD,2005
TRUE,mortality,numerator,30.1126225,cdhr50dt,COD,2005
TRUE,mortality,denominator,169.8485205,cdhr50dt,COD,2005
FALSE,mortality,statistic,0.139047606430444,cdhr50dt,COD,2005
FALSE,mortality,numerator,2657.4314455,cdhr50dt,COD,2005
FALSE,mortality,denominator,19111.6662395,cdhr50dt,COD,2005
TRUE,stunting,statistic,0.45072323066646,cdhr50dt,COD,2005
TRUE,stunting,numerator,21.968367,cdhr50dt,COD,2005
TRUE,stunting,denominator,48.740259,cdhr50dt,COD,2005
FALSE,stunting,statistic,0.458417719896947,cdhr50dt,COD,2005
FALSE,stunting,numerator,1666.819938,cdhr50dt,COD,2005
FALSE,stunting,denominator,3636.028595,cdhr50dt,COD,2005
TRUE,registration,statistic,0.154130701986066,cdhr50dt,COD,2005
TRUE,registration,numerator,12.298245,cdhr50dt,COD,2005
TRUE,registration,denominator,79.791014,cdhr50dt,COD,2005
FALSE,registration,statistic,0.311704513406524,cdhr50dt,COD,2005
FALSE,registration,numerator,2804.169861,cdhr50dt,COD,2005
FALSE,registration,denominator,8996.244008,cdhr50dt,COD,2005
TRUE,mortality,statistic,0.139194188908363,cdhr61dt,COD,2013
TRUE,mortality,numerator,50.582567,cdhr61dt,COD,2013
TRUE,mortality,denominator,363.3956805,cdhr61dt,COD,2013
FALSE,mortality,statistic,0.101515882055057,cdhr61dt,COD,2013
FALSE,mortality,numerator,3916.114697,cdhr61dt,COD,2013
FALSE,mortality,denominator,38576.3746295,cdhr61dt,COD,2013
TRUE,stunting,statistic,0.507784409166896,cdhr61dt,COD,2013
TRUE,stunting,numerator,38.362746,cdhr61dt,COD,2013
TRUE,stunting,denominator,75.549279,cdhr61dt,COD,2013
FALSE,stunting,statistic,0.429477671297264,cdhr61dt,COD,2013
FALSE,stunting,numerator,3903.774069,cdhr61dt,COD,2013
FALSE,stunting,denominator,9089.585629,cdhr61dt,COD,2013
TRUE,registration,statistic,0.154740577815417,cdhr61dt,COD,2013
TRUE,registration,numerator,24.702161,cdhr61dt,COD,2013
TRUE,registration,denominator,159.635962,cdhr61dt,COD,2013
FALSE,registration,statistic,0.250773805293569,cdhr61dt,COD,2013
FALSE,registration,numerator,4702.087842,cdhr61dt,COD,2013
FALSE,registration,denominator,18750.314996,cdhr61dt,COD,2013
TRUE,mortality,statistic,0.0465768006992425,cfhr31dt,CAF,1993
TRUE,mortality,numerator,3.2988915,cfhr31dt,CAF,1993
TRUE,mortality,denominator,70.8269235,cfhr31dt,CAF,1993
FALSE,mortality,statistic,0.146269982267066,cfhr31dt,CAF,1993
FALSE,mortality,numerator,1598.7867465,cfhr31dt,CAF,1993
FALSE,mortality,denominator,10930.381762,cfhr31dt,CAF,1993
TRUE,stunting,statistic,,cfhr31dt,CAF,1993
TRUE,stunting,numerator,,cfhr31dt,CAF,1993
TRUE,stunting,denominator,,cfhr31dt,CAF,1993
FALSE,stunting,statistic,,cfhr31dt,CAF,1993
FALSE,stunting,numerator,,cfhr31dt,CAF,1993
FALSE,stunting,denominator,,cfhr31dt,CAF,1993
TRUE,registration,statistic,,cfhr31dt,CAF,1993
TRUE,registration,numerator,,cfhr31dt,CAF,1993
TRUE,registration,denominator,,cfhr31dt,CAF,1993
FALSE,registration,statistic,,cfhr31dt,CAF,1993
FALSE,registration,numerator,,cfhr31dt,CAF,1993
FALSE,registration,denominator,,cfhr31dt,CAF,1993
TRUE,mortality,statistic,0.157786345056922,cghr51dt,COG,2005
TRUE,mortality,numerator,10.765007,cghr51dt,COG,2005
TRUE,mortality,denominator,68.225213,cghr51dt,COG,2005
FALSE,mortality,statistic,0.109120465838312,cghr51dt,COG,2005
FALSE,mortality,numerator,1141.628448,cghr51dt,COG,2005
FALSE,mortality,denominator,10462.0928735,cghr51dt,COG,2005
TRUE,stunting,statistic,0.157397187629502,cghr51dt,COG,2005
TRUE,stunting,numerator,5.40512,cghr51dt,COG,2005
TRUE,stunting,denominator,34.340639,cghr51dt,COG,2005
FALSE,stunting,statistic,0.312091296629278,cghr51dt,COG,2005
FALSE,stunting,numerator,1416.764966,cghr51dt,COG,2005
FALSE,stunting,denominator,4539.584991,cghr51dt,COG,2005
TRUE,registration,statistic,0.631249926522843,cghr51dt,COG,2005
TRUE,registration,numerator,38.982136,cghr51dt,COG,2005
TRUE,registration,denominator,61.753886,cghr51dt,COG,2005
FALSE,registration,statistic,0.812347464576979,cghr51dt,COG,2005
FALSE,registration,numerator,7546.092743,cghr51dt,COG,2005
FALSE,registration,denominator,9289.242685,cghr51dt,COG,2005
TRUE,mortality,statistic,0.0703980583253573,cghr60dt,COG,2012
TRUE,mortality,numerator,7.300523,cghr60dt,COG,2012
TRUE,mortality,denominator,103.703471,cghr60dt,COG,2012
FALSE,mortality,statistic,0.0749045680474889,cghr60dt,COG,2012
FALSE,mortality,numerator,1281.0935955,cghr60dt,COG,2012
FALSE,mortality,denominator,17103.0102555,cghr60dt,COG,2012
TRUE,stunting,statistic,0.388250325688534,cghr60dt,COG,2012
TRUE,stunting,numerator,11.846999,cghr60dt,COG,2012
TRUE,stunting,denominator,30.513816,cghr60dt,COG,2012
FALSE,stunting,statistic,0.245062816593457,cghr60dt,COG,2012
FALSE,stunting,numerator,1132.32435,cghr60dt,COG,2012
FALSE,stunting,denominator,4620.547359,cghr60dt,COG,2012
TRUE,registration,statistic,0.551665551753695,cghr60dt,COG,2012
TRUE,registration,numerator,32.783367,cghr60dt,COG,2012
TRUE,registration,denominator,59.426163,cghr60dt,COG,2012
FALSE,registration,statistic,0.909989238404277,cghr60dt,COG,2012
FALSE,registration,numerator,8107.160394,cghr60dt,COG,2012
FALSE,registration,denominator,8909.072824,cghr60dt,COG,2012
TRUE,mortality,statistic,0.142857142857143,cihr3adt,CIV,1999
TRUE,mortality,numerator,1.814378,cihr3adt,CIV,1999
TRUE,mortality,denominator,12.700646,cihr3adt,CIV,1999
FALSE,mortality,statistic,0.155523217079,cihr3adt,CIV,1999
FALSE,mortality,numerator,807.330806,cihr3adt,CIV,1999
FALSE,mortality,denominator,5191.062924,cihr3adt,CIV,1999
TRUE,stunting,statistic,,cihr3adt,CIV,1999
TRUE,stunting,numerator,,cihr3adt,CIV,1999
TRUE,stunting,denominator,,cihr3adt,CIV,1999
FALSE,stunting,statistic,,cihr3adt,CIV,1999
FALSE,stunting,numerator,,cihr3adt,CIV,1999
FALSE,stunting,denominator,,cihr3adt,CIV,1999
TRUE,registration,statistic,,cihr3adt,CIV,1999
TRUE,registration,numerator,,cihr3adt,CIV,1999
TRUE,registration,denominator,,cihr3adt,CIV,1999
FALSE,registration,statistic,,cihr3adt,CIV,1999
FALSE,registration,numerator,,cihr3adt,CIV,1999
FALSE,registration,denominator,,cihr3adt,CIV,1999
TRUE,mortality,statistic,0.143098043881708,cihr62dt,CIV,2012
TRUE,mortality,numerator,15.2384385,cihr62dt,CIV,2012
TRUE,mortality,denominator,106.4894955,cihr62dt,CIV,2012
FALSE,mortality,statistic,0.109645636283444,cihr62dt,CIV,2012
FALSE,mortality,numerator,1845.0966485,cihr62dt,CIV,2012
FALSE,mortality,denominator,16827.81651,cihr62dt,CIV,2012
TRUE,stunting,statistic,0.309093939900604,cihr62dt,CIV,2012
TRUE,stunting,numerator,7.962165,cihr62dt,CIV,2012
TRUE,stunting,denominator,25.759693,cihr62dt,CIV,2012
FALSE,stunting,statistic,0.298316796800701,cihr62dt,CIV,2012
FALSE,stunting,numerator,1071.732585,cihr62dt,CIV,2012
FALSE,stunting,denominator,3592.598863,cihr62dt,CIV,2012
TRUE,registration,statistic,0.539476697119699,cihr62dt,CIV,2012
TRUE,registration,numerator,64.71192,cihr62dt,CIV,2012
TRUE,registration,denominator,119.953133,cihr62dt,CIV,2012
FALSE,registration,statistic,0.767853846679822,cihr62dt,CIV,2012
FALSE,registration,numerator,18336.187592,cihr62dt,CIV,2012
FALSE,registration,denominator,23879.788675,cihr62dt,CIV,2012
TRUE,mortality,statistic,,cmhr22dt,CMR,1990
TRUE,mortality,numerator,,cmhr22dt,CMR,1990
TRUE,mortality,denominator,,cmhr22dt,CMR,1990
FALSE,mortality,statistic,0.131039616680859,cmhr22dt,CMR,1990
FALSE,mortality,numerator,946.669205,cmhr22dt,CMR,1990
FALSE,mortality,denominator,7224.2977275,cmhr22dt,CMR,1990
TRUE,stunting,statistic,,cmhr22dt,CMR,1990
TRUE,stunting,numerator,,cmhr22dt,CMR,1990
TRUE,stunting,denominator,,cmhr22dt,CMR,1990
FALSE,stunting,statistic,,cmhr22dt,CMR,1990
FALSE,stunting,numerator,,cmhr22dt,CMR,1990
FALSE,stunting,denominator,,cmhr22dt,CMR,1990
TRUE,registration,statistic,,cmhr22dt,CMR,1990
TRUE,registration,numerator,,cmhr22dt,CMR,1990
TRUE,registration,denominator,,cmhr22dt,CMR,1990
FALSE,registration,statistic,,cmhr22dt,CMR,1990
FALSE,registration,numerator,,cmhr22dt,CMR,1990
FALSE,registration,denominator,,cmhr22dt,CMR,1990
TRUE,mortality,statistic,,cmhr31dt,CMR,1996
TRUE,mortality,numerator,,cmhr31dt,CMR,1996
TRUE,mortality,denominator,,cmhr31dt,CMR,1996
FALSE,mortality,statistic,0.131676664941599,cmhr31dt,CMR,1996
FALSE,mortality,numerator,1249.6446625,cmhr31dt,CMR,1996
FALSE,mortality,denominator,9490.251466,cmhr31dt,CMR,1996
TRUE,stunting,statistic,,cmhr31dt,CMR,1996
TRUE,stunting,numerator,,cmhr31dt,CMR,1996
TRUE,stunting,denominator,,cmhr31dt,CMR,1996
FALSE,stunting,statistic,,cmhr31dt,CMR,1996
FALSE,stunting,numerator,,cmhr31dt,CMR,1996
FALSE,stunting,denominator,,cmhr31dt,CMR,1996
TRUE,registration,statistic,,cmhr31dt,CMR,1996
TRUE,registration,numerator,,cmhr31dt,CMR,1996
TRUE,registration,denominator,,cmhr31dt,CMR,1996
FALSE,registration,statistic,,cmhr31dt,CMR,1996
FALSE,registration,numerator,,cmhr31dt,CMR,1996
FALSE,registration,denominator,,cmhr31dt,CMR,1996
TRUE,mortality,statistic,0.153053459522938,cmhr44dt,CMR,2002
TRUE,mortality,numerator,5.82775,cmhr44dt,CMR,2002
TRUE,mortality,denominator,38.076565,cmhr44dt,CMR,2002
FALSE,mortality,statistic,0.132082517623286,cmhr44dt,CMR,2002
FALSE,mortality,numerator,2381.182295,cmhr44dt,CMR,2002
FALSE,mortality,denominator,18027.98991,cmhr44dt,CMR,2002
TRUE,stunting,statistic,,cmhr44dt,CMR,2002
TRUE,stunting,numerator,,cmhr44dt,CMR,2002
TRUE,stunting,denominator,,cmhr44dt,CMR,2002
FALSE,stunting,statistic,,cmhr44dt,CMR,2002
FALSE,stunting,numerator,,cmhr44dt,CMR,2002
FALSE,stunting,denominator,,cmhr44dt,CMR,2002
TRUE,registration,statistic,,cmhr44dt,CMR,2002
TRUE,registration,numerator,,cmhr44dt,CMR,2002
TRUE,registration,denominator,,cmhr44dt,CMR,2002
FALSE,registration,statistic,,cmhr44dt,CMR,2002
FALSE,registration,numerator,,cmhr44dt,CMR,2002
FALSE,registration,denominator,,cmhr44dt,CMR,2002
TRUE,mortality,statistic,0.16341202422708,cmhr61dt,CMR,2011
TRUE,mortality,numerator,17.379004,cmhr61dt,CMR,2011
TRUE,mortality,denominator,106.3508275,cmhr61dt,CMR,2011
FALSE,mortality,statistic,0.116597108292906,cmhr61dt,CMR,2011
FALSE,mortality,numerator,3043.9839765,cmhr61dt,CMR,2011
FALSE,mortality,denominator,26106.856517,cmhr61dt,CMR,2011
TRUE,stunting,statistic,0.283409798427467,cmhr61dt,CMR,2011
TRUE,stunting,numerator,6.468276,cmhr61dt,CMR,2011
TRUE,stunting,denominator,22.82305,cmhr61dt,CMR,2011
FALSE,stunting,statistic,0.32881815865133,cmhr61dt,CMR,2011
FALSE,stunting,numerator,1950.615888,cmhr61dt,CMR,2011
FALSE,stunting,denominator,5932.202455,cmhr61dt,CMR,2011
TRUE,registration,statistic,0.25519319020758,cmhr61dt,CMR,2011
TRUE,registration,numerator,11.033286,cmhr61dt,CMR,2011
TRUE,registration,denominator,43.235033,cmhr61dt,CMR,2011
FALSE,registration,statistic,0.646990248614771,cmhr61dt,CMR,2011
FALSE,registration,numerator,7503.208712,cmhr61dt,CMR,2011
FALSE,registration,denominator,11597.097063,cmhr61dt,CMR,2011
TRUE,mortality,statistic,,cohr22dt,COL,1990
TRUE,mortality,numerator,,cohr22dt,COL,1990
TRUE,mortality,denominator,,cohr22dt,COL,1990
FALSE,mortality,statistic,0.0345305544680177,cohr22dt,COL,1990
FALSE,mortality,numerator,318.6104935,cohr22dt,COL,1990
FALSE,mortality,denominator,9226.915073,cohr22dt,COL,1990
TRUE,stunting,statistic,,cohr22dt,COL,1990
TRUE,stunting,numerator,,cohr22dt,COL,1990
TRUE,stunting,denominator,,cohr22dt,COL,1990
FALSE,stunting,statistic,,cohr22dt,COL,1990
FALSE,stunting,numerator,,cohr22dt,COL,1990
FALSE,stunting,denominator,,cohr22dt,COL,1990
TRUE,registration,statistic,,cohr22dt,COL,1990
TRUE,registration,numerator,,cohr22dt,COL,1990
TRUE,registration,denominator,,cohr22dt,COL,1990
FALSE,registration,statistic,,cohr22dt,COL,1990
FALSE,registration,numerator,,cohr22dt,COL,1990
FALSE,registration,denominator,,cohr22dt,COL,1990
TRUE,mortality,statistic,0,cohr31dt,COL,1993
TRUE,mortality,numerator,0,cohr31dt,COL,1993
TRUE,mortality,denominator,15.0125365,cohr31dt,COL,1993
FALSE,mortality,statistic,0.0369021899705686,cohr31dt,COL,1993
FALSE,mortality,numerator,439.092757,cohr31dt,COL,1993
FALSE,mortality,denominator,11898.826529,cohr31dt,COL,1993
TRUE,stunting,statistic,,cohr31dt,COL,1993
TRUE,stunting,numerator,,cohr31dt,COL,1993
TRUE,stunting,denominator,,cohr31dt,COL,1993
FALSE,stunting,statistic,,cohr31dt,COL,1993
FALSE,stunting,numerator,,cohr31dt,COL,1993
FALSE,stunting,denominator,,cohr31dt,COL,1993
TRUE,registration,statistic,,cohr31dt,COL,1993
TRUE,registration,numerator,,cohr31dt,COL,1993
TRUE,registration,denominator,,cohr31dt,COL,1993
FALSE,registration,statistic,,cohr31dt,COL,1993
FALSE,registration,numerator,,cohr31dt,COL,1993
FALSE,registration,denominator,,cohr31dt,COL,1993
TRUE,mortality,statistic,0,cohr41dt,COL,1999
TRUE,mortality,numerator,0,cohr41dt,COL,1999
TRUE,mortality,denominator,1.964552,cohr41dt,COL,1999
FALSE,mortality,statistic,0.0273897037178834,cohr41dt,COL,1999
FALSE,mortality,numerator,306.5511385,cohr41dt,COL,1999
FALSE,mortality,denominator,11192.203525,cohr41dt,COL,1999
TRUE,stunting,statistic,,cohr41dt,COL,1999
TRUE,stunting,numerator,,cohr41dt,COL,1999
TRUE,stunting,denominator,,cohr41dt,COL,1999
FALSE,stunting,statistic,,cohr41dt,COL,1999
FALSE,stunting,numerator,,cohr41dt,COL,1999
FALSE,stunting,denominator,,cohr41dt,COL,1999
TRUE,registration,statistic,,cohr41dt,COL,1999
TRUE,registration,numerator,,cohr41dt,COL,1999
TRUE,registration,denominator,,cohr41dt,COL,1999
FALSE,registration,statistic,,cohr41dt,COL,1999
FALSE,registration,numerator,,cohr41dt,COL,1999
FALSE,registration,denominator,,cohr41dt,COL,1999
TRUE,mortality,statistic,0.0591027985292962,cohr53dt,COL,2005
TRUE,mortality,numerator,3.485734,cohr53dt,COL,2005
TRUE,mortality,denominator,58.977478,cohr53dt,COL,2005
FALSE,mortality,statistic,0.0258825214798413,cohr53dt,COL,2005
FALSE,mortality,numerator,910.0488705,cohr53dt,COL,2005
FALSE,mortality,denominator,35160.7501305,cohr53dt,COL,2005
TRUE,stunting,statistic,,cohr53dt,COL,2005
TRUE,stunting,numerator,,cohr53dt,COL,2005
TRUE,stunting,denominator,,cohr53dt,COL,2005
FALSE,stunting,statistic,,cohr53dt,COL,2005
FALSE,stunting,numerator,,cohr53dt,COL,2005
FALSE,stunting,denominator,,cohr53dt,COL,2005
TRUE,registration,statistic,,cohr53dt,COL,2005
TRUE,registration,numerator,,cohr53dt,COL,2005
TRUE,registration,denominator,,cohr53dt,COL,2005
FALSE,registration,statistic,,cohr53dt,COL,2005
FALSE,registration,numerator,,cohr53dt,COL,2005
FALSE,registration,denominator,,cohr53dt,COL,2005
TRUE,mortality,statistic,0.0301107232223442,cohr61dt,COL,2010
TRUE,mortality,numerator,2.415789,cohr61dt,COL,2010
TRUE,mortality,denominator,80.2301885,cohr61dt,COL,2010
FALSE,mortality,statistic,0.0218842025347784,cohr61dt,COL,2010
FALSE,mortality,numerator,907.90118,cohr61dt,COL,2010
FALSE,mortality,denominator,41486.6010565,cohr61dt,COL,2010
TRUE,stunting,statistic,0.452547712144426,cohr61dt,COL,2010
